index,metadata,proba_jeunesse,proba_aventures,proba_policier,proba_autobio,proba_sentiment,prediction,accord
1952_Delly_La-porte-scellee,roman sentimental,0.16989917048308317,0.06818317888378142,0.06507364322787396,0.15934052051646316,0.5375034868887986,littérature jeunesse,False
1960_Delly_La-colombe-de-Rudsay-Manor,roman sentimental,0.40953283757461073,0.12731781883536797,0.03691514855170732,0.01714227073029587,0.4090919243080184,littérature jeunesse,False
1930_Delly_Gille-de-Cesbres,roman sentimental,0.04554847812191247,0.021469415627475206,0.006598940195987665,0.002897755378044306,0.9234854106765802,roman sentimental,True
1922_Delly_Le-fruit-mur,roman sentimental,0.23824915452093517,0.07187620902114637,0.030129048838252886,0.22511628771643244,0.4346292999032331,littérature jeunesse,False
1954_Delly_Un-amour-de-prince,roman sentimental,0.1816898518437486,0.06362506425913912,0.04759852345760642,0.051040539879044354,0.6560460205604615,littérature jeunesse,False
1867_Aimard-Gustave-Auriac-Jules-Berlioz-d-_Oeil-de-feu,roman d'aventures,0.04321311446460937,0.9165451924672283,0.03437681016499878,0.0038697789560383383,0.001995103947125139,roman d'aventures,True
1862_Leneveux-Louise_Soirees-en-famille--lectures-pour-la-jeunesse,littérature jeunesse,0.9457646820942106,0.048685711819241674,0.0005009641002568608,0.0013641890796550742,0.0036844529066356393,littérature jeunesse,True
1919_Delly_Magali,roman sentimental,0.07437871078716363,0.14276738805161404,0.023087741998343903,0.003172751373212906,0.7565934077896656,roman sentimental,True
1921_Delly_L'ondine-de-Capdeuilles,roman sentimental,0.09319006761969839,0.020432739791634465,0.007569476237912048,0.012990010284062992,0.865817706066692,roman sentimental,True
2004_Grange-Jean-Christophe_La-Ligne-noire,policier,0.006702664059354859,0.19041757786840785,0.6448233996192327,0.062182960858299684,0.09587339759470508,policier,True
1893_Lemonnier-Camille_L-Homme-qui-tue-les-femmes,policier,0.3538680851710592,0.07400171543551091,0.05745242315798358,0.4967554086444349,0.01792236759101137,mémoires et autobiographie,False
1966_Delly_La-lampe-ardente,roman sentimental,0.045532797177473584,0.04412391291898931,0.013497794090766591,0.02117002792504382,0.8756754678877268,roman sentimental,True
1968_Dhotel-Andre_L-Enfant-qui-disait-n-importe-quoi,littérature jeunesse,0.3162932629451384,0.15114730037839175,0.18514051892415495,0.3135228831019965,0.03389603465031887,littérature jeunesse,True
1984_Duras-Marguerite_L-Amant,mémoires et autobiographie,0.05067238500944791,0.016683325330535227,0.014525768706487793,0.9118720156919486,0.0062465052615803185,mémoires et autobiographie,True
1946_Delly_Les-hiboux-des-roches-rouges,roman sentimental,0.27364988121073514,0.16280343437903655,0.050318563850331635,0.014834857907459491,0.4983932626524376,littérature jeunesse,False
1965_Delbo-Charlotte_Auschwitz-et-apres_I-Aucun-de-nous-ne-reviendra,mémoires et autobiographie,0.2197005306960605,0.05174411416917494,0.0419949908143946,0.6734410328939398,0.013119331426430356,mémoires et autobiographie,True
1972_Giono-Jean_Les-recits-de-la-demi-brigade,policier,0.07212930712042943,0.08448247700439321,0.7015346277930775,0.1334874974169248,0.008366090665175463,policier,True
1917_Delly_La-petite-chanoinesse,roman sentimental,0.1100446540291942,0.03021129034346897,0.01571204225632904,0.013674183541630868,0.8303578298293774,roman sentimental,True
1926_Delly_Le-secret-de-la-Luzette,roman sentimental,0.05641218628676203,0.02144201121266025,0.011143467805919377,0.0196460792947455,0.8913562553999131,roman sentimental,True
1970_Delbo-Charlotte_Auschwitz-et-apres_II--Une-connaissance-inutile,mémoires et autobiographie,0.03126643875904784,0.01920142274144758,0.06584984362011,0.875416255847753,0.008266039031641187,mémoires et autobiographie,True
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,littérature jeunesse,0.9465882358886089,0.004834554437120257,0.001492214748928285,0.02591131049196914,0.021173684433373332,littérature jeunesse,True
1888_Blandy-Stella_L-Oncle-Philibert,littérature jeunesse,0.9732083161919683,0.018292604067768434,0.0026369063804686146,0.0030461041011856684,0.0028160692586094126,littérature jeunesse,True
1981_Delly_Ma-robe-couleur-du-temps,roman sentimental,0.15930685026676547,0.028449058448930822,0.019774691783545423,0.04490165292084701,0.747567746579911,roman sentimental,True
1926_Delly_L'infidele,roman sentimental,0.2907165647004269,0.07651317590222736,0.0388941093390717,0.11993746208121316,0.4739386879770611,littérature jeunesse,False
1948_Delly_La-rose-qui-tue,roman sentimental,0.13237012240509474,0.027088962014919987,0.040952019397822316,0.009854239567589459,0.7897346566145735,roman sentimental,True
1894_Gautier-Judith_Memoires-d-un-Elephant-blanc,littérature jeunesse,0.7883315068048575,0.09630341773754514,0.010486202599725809,0.06594870039145341,0.038930172466418334,littérature jeunesse,True
1966_Delly_Une-mesalliance,roman sentimental,0.45529686041200285,0.08882965622600754,0.08525853423317566,0.30701198990846856,0.06360295922034538,littérature jeunesse,False
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,littérature jeunesse,0.5865819003358905,0.18311100862212895,0.032218884381952285,0.1864706282527684,0.01161757840725982,littérature jeunesse,True
1951_Delly_La-maison-des-belles-colonnes-la-louve-devorante,roman sentimental,0.31694189588400107,0.16758727318053349,0.06734286969995902,0.034705397992260065,0.4134225632432459,littérature jeunesse,False
1886_Mirbeau-Octave_Le-Calvaire,mémoires et autobiographie,0.2035677418556889,0.21057850709899456,0.053532225098747284,0.1705768275546352,0.36174469839193396,littérature jeunesse,False
1918_Delly_Le-secret-du-Kou-Kou-Noor,roman sentimental,0.06459456282089604,0.38128430734110585,0.20912065704268748,0.012172800215024631,0.33282767258028567,roman d'aventures,False
1882_Sauniere-Paul_Le-Capitaine-Marius,roman d'aventures,0.22474618523385292,0.2480246493168124,0.44950269254580544,0.03955897397794534,0.038167498925584,policier,False
1946_Delly_Les-deux-crimes-de-Thecle,roman sentimental,0.3764607777100377,0.0819041073650495,0.37981461569819436,0.04312977540358914,0.11869072382312919,littérature jeunesse,False
1960_Delly_Les-deux-fraternites,roman sentimental,0.34480276747083294,0.09527826851599519,0.04603203691822571,0.0031505781300087262,0.5107363489649376,littérature jeunesse,False
1898_Dondel-Du-Faouedic-Noemie_Voyages-loin-de-ma-chambre_tome-2,mémoires et autobiographie,0.09859093829378472,0.036274342707149826,0.009002164501830884,0.8529440208041393,0.003188533693094632,mémoires et autobiographie,True
1931_Delly_Le-candelabre-du-temple,roman sentimental,0.09562958073055106,0.15137625897229326,0.030942119361035532,0.0024713784444593636,0.7195806624916606,roman sentimental,True
1918_Delly_Le-mystere-de-Ker-Even,roman d'aventures,0.12840998005352294,0.2605845919520167,0.2778829467632093,0.007036929115914197,0.3260855521153368,roman d'aventures,True
1952_Delly_L'orpheline-de-Ti-Carrec,roman sentimental,0.14839897817426703,0.19535904657768022,0.07437696607814825,0.0192601122542202,0.5626048969156843,littérature jeunesse,False
1996_Rolin-Jean_L-Organisation,mémoires et autobiographie,0.025649816666973267,0.07932202268485058,0.020387108170257663,0.8714803789685631,0.0031606735093552946,mémoires et autobiographie,True
1959_Delly_L'illusion-orgueilleuse-suivi-de-La-voie-divine,roman sentimental,0.17095098926581606,0.05393812017357074,0.015571586160605225,0.02606121904411791,0.7334780853558902,roman sentimental,True
2008_Rolin-Olivier_Un-chasseur-de-lions,roman d'aventures,0.020510807440177664,0.06402150710598267,0.040843423756621096,0.8715967037631163,0.0030275579341025056,mémoires et autobiographie,False
1930_Delly_La-maison-du-lis,roman sentimental,0.6027539830155991,0.04675091124104346,0.02684372388434473,0.009071149410326008,0.31458023244868705,littérature jeunesse,False
1954_Delly_L'orgueil-dompte,roman sentimental,0.13567830576930606,0.2843193054997758,0.07848494979938833,0.015040316503592532,0.4864771224279374,roman d'aventures,False
1981_Simon-Claude_Les-Georgiques,mémoires et autobiographie,0.028381290865200404,0.24280631867771402,0.0813864855757651,0.6402306752823739,0.007195229598946598,mémoires et autobiographie,True
1897_Vanderem-Fernand_Les-Deux-Rives-Roman,roman sentimental,0.045287329335464296,0.4280748636754313,0.11659194057408756,0.01922735954173561,0.3908185068732814,roman d'aventures,False
1929_Delly_Une-misere-doree,roman sentimental,0.10345459621524622,0.43385971667982287,0.06378700531377637,0.0059500819114621396,0.3929485998796922,roman d'aventures,False
1922_Delly_Mitsi,roman sentimental,0.27956360899856814,0.15959224836582592,0.05873508997016084,0.007045986223406334,0.4950630664420389,littérature jeunesse,False
1935_Delly_Un-marquis-de-Carabas,roman sentimental,0.24517696641244913,0.09216824853174409,0.024115385293160464,0.010424802524690456,0.6281145972379558,littérature jeunesse,False
1908_Delly_Une-femme-superieure,roman sentimental,0.09731301320263866,0.12911405062078685,0.016575906738407302,0.01040473464729313,0.746592294790874,roman sentimental,True
1950_Delly_Le-violon-du-tzigane,roman sentimental,0.35599787244928466,0.1328102999099557,0.0710712070999446,0.004237516616113772,0.4358831039247013,littérature jeunesse,False
1943_Delly_Anita,roman sentimental,0.18118216863335163,0.09271201801831729,0.026391270497900993,0.0072462660968520805,0.692468276753578,littérature jeunesse,False
1955_Delly_Le-roi-aux-yeux-de-reve,roman sentimental,0.7276498912644838,0.0606511101244515,0.051048075222537945,0.09929863334562326,0.06135229004290326,littérature jeunesse,False
1937_Delly_Les-heures-de-la-vie,roman sentimental,0.38177342020325394,0.07863679428575472,0.0351930594131581,0.14401091295667015,0.3603858131411628,littérature jeunesse,False
1955_Delly_Pour-l'amour-d'Ourida,roman sentimental,0.03686361672289565,0.39150553456059534,0.17217970525641837,0.00497233892157823,0.39447880453851236,roman d'aventures,False
1926_Delly_La-vengeance-de-Ralph,roman sentimental,0.07365043273950639,0.04922309148057847,0.013892195614136264,0.0029827363478579214,0.8602515438179211,roman sentimental,True
1961_Delly_Ahelya-fille-des-Indes,roman sentimental,0.05447100680784437,0.30625080725770615,0.06245581466265658,0.013635605175545419,0.5631867660962473,roman sentimental,True
1935_Delly_Contes,roman sentimental,0.5021601120019284,0.08237108510248589,0.04144224321301612,0.33887952717983666,0.03514703250273328,littérature jeunesse,False
1918_Delly_Sous-le-masque,roman sentimental,0.10066456806363872,0.3585259139344097,0.4351257621861246,0.018438224284865475,0.08724553153096176,roman d'aventures,False
1953_Delly_Le-repaire-des-fauves,roman sentimental,0.08736176347277248,0.22803585594886197,0.0339072580569742,0.007224030475494662,0.6434710920458965,roman sentimental,True
1953_Delly_Cite-des-anges,roman sentimental,0.18834369377206248,0.13783706038548255,0.05809661517199152,0.06696407262511397,0.5487585580453495,littérature jeunesse,False
1962_Delly_Fille-de-chouans,roman sentimental,0.14243471440159347,0.03214952138027004,0.020204205543595286,0.007853493734812183,0.797358064939729,roman sentimental,True
1912_Delly_Fleurs-du-foyer-fleurs-du-cloitre,roman sentimental,0.05667119131883241,0.04406046289069478,0.015347453572328496,0.00430466807848235,0.8796162241396621,roman sentimental,True
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,littérature jeunesse,0.877322048111311,0.08066852123467315,0.017342946840256064,0.011331784866314679,0.013334698947444757,littérature jeunesse,True
1882_Macaire-Robert-_Memoires-de-Robert-Macaire,mémoires et autobiographie,0.40208975026917443,0.45725800101407893,0.07494857539705428,0.05844783357026596,0.007255839749426517,roman d'aventures,False
1950_Delly_Rue-des-trois-graces,roman sentimental,0.12065161508447358,0.1779597561012588,0.5348826493673674,0.019033726703743953,0.14747225274315626,policier,False
1893_Verlaine-Paul_Mes-prisons,mémoires et autobiographie,0.10030410914617255,0.0661858091423515,0.040628318320972634,0.781689799471648,0.011191963918855448,mémoires et autobiographie,True
1945_Delly_La-maison-des-rossignols,roman sentimental,0.10812678323012073,0.04998196949354669,0.02012841163381786,0.006658689766090618,0.8151041458764237,roman sentimental,True
1924_Delly_Le-roi-de-Kidji-le-secret-de-la-sarrasine,roman sentimental,0.06025236478446021,0.37451821779554334,0.09381807983297771,0.00871397747233283,0.46269736011468565,roman d'aventures,False
1894_Vanderem-Fernand_La-Cendre-Roman,roman sentimental,0.031185436243229336,0.1729043622349746,0.12656905526855952,0.014381654162714886,0.6549594920905218,roman sentimental,True
1949_Delly_La-villa-des-serpents,roman sentimental,0.41036053437132514,0.09864779967304434,0.13437529738494783,0.037896285476691084,0.3187200830939916,littérature jeunesse,False
1953_Delly_Gwen-princesse-d'Orient,roman sentimental,0.06753121279908972,0.23973082672740756,0.4649996971740119,0.014213334506857647,0.213524928792633,policier,False
1913_Delly_Dans-l'ombre-du-mystere,roman sentimental,0.18372089581403356,0.060199037410812284,0.04301580877658023,0.05185420626439426,0.6612100517341797,littérature jeunesse,False
1863_Chevalier-Henri-Emile_Les-derniers-Iroquois,roman d'aventures,0.011348838175215304,0.9735200811946355,0.012604542675234504,0.0011334081716618237,0.0013931297832529773,roman d'aventures,True
1934_Delly_La-douloureuse-victoire,roman sentimental,0.1244732429008114,0.07605943017313684,0.03222538850907859,0.09442729428064207,0.6728146441363313,roman sentimental,True
1886_Lemonnier-Camille_Les-joujoux-parlants,littérature jeunesse,0.6953769900176097,0.10514879254870377,0.017026682128142553,0.1658284499415251,0.01661908536401875,littérature jeunesse,True
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,littérature jeunesse,0.9902391335755685,0.0008962989907214719,0.00021348230005546913,0.004755170143994077,0.0038959149896604876,littérature jeunesse,True
2014_Carrere-Emmanuel_Le-Royaume,mémoires et autobiographie,0.0030743769189703718,0.004207953350380218,0.007966381834588362,0.9823790773462584,0.0023722105498027125,mémoires et autobiographie,True
1926_Delly_Elfrida-Norsten-le-secret-de-la-sarrasine,roman sentimental,0.01950198357025874,0.20846954848484855,0.11531278074425451,0.004253884151157628,0.6524618030494809,roman sentimental,True
1923_Delly_Dans-les-ruines,roman sentimental,0.2423163668945047,0.23310852669526036,0.030044001498747173,0.005768758245820276,0.4887623466656674,littérature jeunesse,False
1956_Delly_La-biche-au-bois,roman sentimental,0.1390978749842259,0.16478992894034425,0.06438983676783719,0.009236171538319099,0.6224861877692734,roman sentimental,True
1946_Delly_Sainte-Nitouche,roman sentimental,0.7435754174810154,0.01760928700585941,0.008521280004916957,0.004671851066229939,0.22562216444197838,littérature jeunesse,False
1922_Galopin-Arnould_Memoires-d-un-cambrioleur-retire-des-affaires,policier,0.020633462139915626,0.2453612336514507,0.718063851322464,0.007061573122441612,0.008879879763728296,policier,True
1954_Delly_L'heritier-des-ducs-de-Sailles,roman sentimental,0.12637776177986582,0.1262756518448987,0.04333703426001553,0.0027824342572260355,0.701227117857994,roman sentimental,True
1954_Delly_La-fee-de-Kermoal,roman d'aventures,0.0626108742102387,0.30665533976369513,0.05483485631939809,0.008413857818416241,0.5674850718882518,roman sentimental,False
1958_Delly_Lysis,roman sentimental,0.13106952378555212,0.03741844439983773,0.008754906472612916,0.030853583444817465,0.7919035418971795,roman sentimental,True
2009_Beigbeder-Frederic_Un-roman-français,mémoires et autobiographie,0.0011951463195430418,0.0008611254036986543,0.0011233079929752151,0.9926472065712478,0.004173213712535383,mémoires et autobiographie,True
1899_Noir-Louis_En-route-vers-le-Pole-Au-pays-des-boeufs-musques,roman d'aventures,0.5876948202083967,0.11538218804981473,0.048157545216304935,0.23974642971594823,0.009019016809535667,littérature jeunesse,False
1955_Delly_Ourida,roman sentimental,0.215901993494584,0.20317868996644306,0.1875690609007265,0.00787402138423241,0.385476234254014,littérature jeunesse,False
1883_Halt-Marie-Robert_Histoire-d-un-petit-homme,littérature jeunesse,0.9658128378643445,0.01035464631217539,0.006123832183619416,0.015363304822991353,0.002345378816869424,littérature jeunesse,True
1928_Delly_Cœurs-ennemis-Laquelle,roman sentimental,0.14715629636879077,0.09327178805001508,0.03045244813084862,0.007852430557365482,0.7212670368929798,roman sentimental,True
1885_Malot-Hector_Romain-Kalbris,littérature jeunesse,0.8197582319590182,0.04758662657980009,0.05049922189022155,0.07570781746094193,0.0064481021100183285,littérature jeunesse,True
2006_Lemaitre-Pierre_Travail-Soigne,policier,0.018671964798627944,0.05518999592132988,0.6277188239926688,0.09945832879941861,0.19896088648795499,policier,True
1843_Pigault-Lebrun_Mon-oncle-Thomas,roman d'aventures,0.6654899693573403,0.2457993561616899,0.04767063303161571,0.038430371332610916,0.0026096701167431717,littérature jeunesse,False
1947_Simenon-Georges_Maigret-et-l-inspecteur-Malgracieux,policier,0.028318446282938683,0.039609187130018826,0.7617665043749052,0.14987504754519348,0.020430814666943697,policier,True
1893_Malot-Hector_En-Famille,littérature jeunesse,0.5651119636273488,0.1037336315178654,0.26711064327371564,0.027954678722560366,0.036089082858509244,littérature jeunesse,True
2010_Lemaitre-Pierre_Cadres-Noirs,policier,0.01294651875704371,0.03562825460129087,0.65333958737041,0.16215842164702204,0.1359272176242331,policier,True
1931_Simenon-Georges_Le-pendu-de-Saint-Pholien,policier,0.010101717071211522,0.08523256277737981,0.8226328499746256,0.0660125440764815,0.016020326100301074,policier,True
1827_Vidocq-Eugene-François_Memoires-de-Vidocq_Tome-III,mémoires et autobiographie,0.17320241349382062,0.5498249087420745,0.19281218310944115,0.0784768527456487,0.005683641909014914,roman d'aventures,False
1960_Simenon-Georges_Maigret-et-les-vieillards,policier,0.04268341314894121,0.06718827482108063,0.5195985409433618,0.2865174534534871,0.08401231763312943,policier,True
1907_Zevaco-Michel_Les-Pardaillan,roman d'aventures,0.002352585310006973,0.9012787763452719,0.0913214004927359,0.00044580839415097045,0.0046014294578344125,roman d'aventures,True
1864_Boissieres-Ernest_Un-crime-inconnu,policier,0.3298488384955501,0.24516871319128747,0.2653047185857092,0.0903219206560249,0.06935580907142853,littérature jeunesse,False
1878_Cornely-Jules_L-Oeil-du-diable,roman d'aventures,0.00947543227931908,0.9317941726732057,0.057893855863340525,0.00036698031676994154,0.00046955886736442206,roman d'aventures,True
1910_Roussel-Raymond_Impressions-d-Afrique,roman d'aventures,0.40953519060638,0.17371528038560738,0.08697625398597174,0.3043828833732109,0.02539039164883014,littérature jeunesse,False
1877_Fleuriot-Zenaide_Un-enfant-gate,littérature jeunesse,0.9413741031087656,0.023048757363492805,0.01649434389924744,0.005702797963289257,0.013379997665204979,littérature jeunesse,True
1881_Stolz-Madame-de_Les-deux-reines,littérature jeunesse,0.9060016815157463,0.013376448447929087,0.002070618408558567,0.0213567749358759,0.057194476691889845,littérature jeunesse,True
1878_Lemoine_La-Guerre-pendant-les-vacances-recit-d-un-vieux-soldat,littérature jeunesse,0.7060606017477596,0.13456047017832684,0.03060427217144266,0.12276745482378514,0.006007201078685634,littérature jeunesse,True
1921_Zevaco-Michel_Fleurs-de-Paris,policier,0.00787096114699354,0.4001193181371995,0.5755354259153667,0.004684392117841015,0.011789902682599288,policier,True
1954_Simenon-Georges_Maigret-chez-le-ministre,policier,0.010548397984067117,0.02809116497903071,0.8755886720947129,0.06400170061246806,0.021770064329721592,policier,True
1926_Zevaco-Michel_La-Fin-de-Pardaillan,roman d'aventures,0.010377904600627248,0.41505107584862333,0.5492201841859443,0.001850543633838559,0.023500291730966683,policier,False
1950_Simenon-Georges_L-amie-de-madame-Maigret,policier,0.02351440426278534,0.032138214550206656,0.7531058799048714,0.16648628527679582,0.02475521600534087,policier,True
1874_Fleuriot-Zenaide_Armelle-Trahec,littérature jeunesse,0.27361258940129674,0.23502544885447452,0.06698433605794693,0.023540579868340857,0.40083704581794105,littérature jeunesse,True
1881_Colomb-Josephine_Feu-de-paille,littérature jeunesse,0.9624788432336511,0.004721603382981815,0.0029985712675762027,0.006713178214091244,0.02308780390169934,littérature jeunesse,True
1993_Rouaud-Jean_Des-hommes-illustres,mémoires et autobiographie,0.07203622372910555,0.16035748788085444,0.3887313151030482,0.3595417546792902,0.019333218607701395,mémoires et autobiographie,True
1959_Magali_L'absente,roman sentimental,0.004664928075028492,0.012740117805524661,0.011035919155491694,0.00155718163749836,0.9700018533264569,roman sentimental,True
1932_Simenon-Georges_Le-Port-des-brumes,policier,0.017463476842009867,0.09861067218063321,0.847603964438201,0.023888963668548903,0.012432922870607353,policier,True
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,littérature jeunesse,0.895466473167879,0.0325577325416254,0.006901203821919934,0.03981489648002071,0.025259693988555057,littérature jeunesse,True
1956_Magali_Saison-perdue,roman sentimental,0.011231178030270125,0.06254186202786652,0.016968506773646797,0.010233214073903284,0.8990252390943135,roman sentimental,True
1890_Pitray-Olga-de-Segur_Voyages-abracadabrants-du-gros-Phileas,littérature jeunesse,0.7292942319947832,0.18292546027129375,0.04066794719211457,0.02693682883405882,0.020175531707750206,littérature jeunesse,True
2013_Begaudeau-François_Deux-singes-ou-ma-vie-politique,mémoires et autobiographie,0.01790582625801171,0.031813131927274155,0.08195609625498353,0.8626389489233632,0.005685996636367511,mémoires et autobiographie,True
